year,parent_entity,parent_type,lei,commodity,production_value,production_unit,total_emissions_MtCO2e
1995,Cenovus Energy,Investor-owned Company,549300F4XPHJ7NOSP309,Oil & NGL,21,Million bbl/yr,8.374335834376105
1995,Cenovus Energy,Investor-owned Company,549300F4XPHJ7NOSP309,Natural Gas,104.5,Bcf/yr,7.617045792812672
1996,Cenovus Energy,Investor-owned Company,549300F4XPHJ7NOSP309,Oil & NGL,23,Million bbl/yr,9.171891628126211
1996,Cenovus Energy,Investor-owned Company,549300F4XPHJ7NOSP309,Natural Gas,98.1,Bcf/yr,7.150547294496872
1997,Cenovus Energy,Investor-owned Company,549300F4XPHJ7NOSP309,Oil & NGL,25.4,Million bbl/yr,10.128958580626337
1997,Cenovus Energy,Investor-owned Company,549300F4XPHJ7NOSP309,Natural Gas,89.8,Bcf/yr,6.545557054493568
1998,Cenovus Energy,Investor-owned Company,549300F4XPHJ7NOSP309,Oil & NGL,25.4,Million bbl/yr,10.128958580626337
1998,Cenovus Energy,Investor-owned Company,549300F4XPHJ7NOSP309,Natural Gas,84.9,Bcf/yr,6.1883941417205355
1999,Cenovus Energy,Investor-owned Company,549300F4XPHJ7NOSP309,Oil & NGL,25.4,Million bbl/yr,10.128958580626337
1999,Cenovus Energy,Investor-owned Company,549300F4XPHJ7NOSP309,Natural Gas,89.8,Bcf/yr,6.545557054493568
2000,Cenovus Energy,Investor-owned Company,549300F4XPHJ7NOSP309,Oil & NGL,42.9,Million bbl/yr,17.107571775939757
2000,Cenovus Energy,Investor-owned Company,549300F4XPHJ7NOSP309,Natural Gas,131,Bcf/yr,9.548641137401532
2001,Cenovus Energy,Investor-owned Company,549300F4XPHJ7NOSP309,Oil & NGL,64.751,Million bbl/yr,25.821267600556535
2001,Cenovus Energy,Investor-owned Company,549300F4XPHJ7NOSP309,Natural Gas,208.999,Bcf/yr,15.234018695234983
2002,Cenovus Energy,Investor-owned Company,549300F4XPHJ7NOSP309,Oil & NGL,74.9345,Million bbl/yr,29.88222231338363
2002,Cenovus Energy,Investor-owned Company,549300F4XPHJ7NOSP309,Natural Gas,207.758,Bcf/yr,15.143561720795937
2003,Cenovus Energy,Investor-owned Company,549300F4XPHJ7NOSP309,Oil & NGL,76.90549999999999,Million bbl/yr,30.668213548124353
2003,Cenovus Energy,Investor-owned Company,549300F4XPHJ7NOSP309,Natural Gas,222.869,Bcf/yr,16.245008409553755
2004,Cenovus Energy,Investor-owned Company,549300F4XPHJ7NOSP309,Oil & NGL,76.7,Million bbl/yr,30.586264690316536
2004,Cenovus Energy,Investor-owned Company,549300F4XPHJ7NOSP309,Natural Gas,251.6,Bcf/yr,18.339222215039886
2005,Cenovus Energy,Investor-owned Company,549300F4XPHJ7NOSP309,Oil & NGL,73.6,Million bbl/yr,29.350053210003864
2005,Cenovus Energy,Investor-owned Company,549300F4XPHJ7NOSP309,Natural Gas,248.2,Bcf/yr,18.09139488780962
2006,Cenovus Energy,Investor-owned Company,549300F4XPHJ7NOSP309,Oil & NGL,90.4,Million bbl/yr,36.04952187750476
2006,Cenovus Energy,Investor-owned Company,549300F4XPHJ7NOSP309,Natural Gas,245.4,Bcf/yr,17.887301794796457
2007,Cenovus Energy,Investor-owned Company,549300F4XPHJ7NOSP309,Oil & NGL,99.5355,Million bbl/yr,39.692557354406794
2007,Cenovus Energy,Investor-owned Company,549300F4XPHJ7NOSP309,Natural Gas,227.50449999999998,Bcf/yr,16.58289181407608
2008,Cenovus Energy,Investor-owned Company,549300F4XPHJ7NOSP309,Oil & NGL,93.732,Million bbl/yr,37.378249829892425
2008,Cenovus Energy,Investor-owned Company,549300F4XPHJ7NOSP309,Natural Gas,216.956,Bcf/yr,15.814007531344172
2009,Cenovus Energy,Investor-owned Company,549300F4XPHJ7NOSP309,Oil & NGL,123.38387,Million bbl/yr,49.2027601869049
2009,Cenovus Energy,Investor-owned Company,549300F4XPHJ7NOSP309,Natural Gas,503.2255,Bcf/yr,36.680303135034
2010,Cenovus Energy,Investor-owned Company,549300F4XPHJ7NOSP309,Oil & NGL,121.102255,Million bbl/yr,48.292902555726315
2010,Cenovus Energy,Investor-owned Company,549300F4XPHJ7NOSP309,Natural Gas,453.987,Bcf/yr,33.09128964920235
2011,Cenovus Energy,Investor-owned Company,549300F4XPHJ7NOSP309,Oil & NGL,126.121735,Million bbl/yr,50.294560233532714
2011,Cenovus Energy,Investor-owned Company,549300F4XPHJ7NOSP309,Natural Gas,460.995,Bcf/yr,33.602105504858166
2012,Cenovus Energy,Investor-owned Company,549300F4XPHJ7NOSP309,Oil & NGL,136.73009499999998,Million bbl/yr,54.52493972362614
2012,Cenovus Energy,Investor-owned Company,549300F4XPHJ7NOSP309,Natural Gas,419.02,Bcf/yr,30.54253136941977
2013,Cenovus Energy,Investor-owned Company,549300F4XPHJ7NOSP309,Oil & NGL,148.107875,Million bbl/yr,59.06214690313317
2013,Cenovus Energy,Investor-owned Company,549300F4XPHJ7NOSP309,Natural Gas,380.2205,Bcf/yr,27.71442066857541
2014,Cenovus Energy,Investor-owned Company,549300F4XPHJ7NOSP309,Oil & NGL,160.633945,Million bbl/yr,64.05726675384287
2014,Cenovus Energy,Investor-owned Company,549300F4XPHJ7NOSP309,Natural Gas,404.785,Bcf/yr,29.504936662618924
2015,Cenovus Energy,Investor-owned Company,549300F4XPHJ7NOSP309,Oil & NGL,159.814155,Million bbl/yr,63.73035262176367
2015,Cenovus Energy,Investor-owned Company,549300F4XPHJ7NOSP309,Natural Gas,412.45,Bcf/yr,30.063641504742453
2016,Cenovus Energy,Investor-owned Company,549300F4XPHJ7NOSP309,Oil & NGL,158.57717,Million bbl/yr,63.23707034499768
2016,Cenovus Energy,Investor-owned Company,549300F4XPHJ7NOSP309,Natural Gas,346.7135,Bcf/yr,25.272082358721114
2017,Cenovus Energy,Investor-owned Company,549300F4XPHJ7NOSP309,Oil & NGL,199.410085,Million bbl/yr,79.52033431197546
2017,Cenovus Energy,Investor-owned Company,549300F4XPHJ7NOSP309,Natural Gas,315.7615,Bcf/yr,23.015978996241326
2018,Cenovus Energy,Investor-owned Company,549300F4XPHJ7NOSP309,Oil & NGL,222.70475,Million bbl/yr,88.80973182908437
2018,Cenovus Energy,Investor-owned Company,549300F4XPHJ7NOSP309,Natural Gas,377.775,Bcf/yr,27.536167218945526
2019,Cenovus Energy,Investor-owned Company,549300F4XPHJ7NOSP309,Oil & NGL,214.41194999999996,Million bbl/yr,85.50274648587893
2019,Cenovus Energy,Investor-owned Company,549300F4XPHJ7NOSP309,Natural Gas,337.5885,Bcf/yr,24.60695754666929
2020,Cenovus Energy,Investor-owned Company,549300F4XPHJ7NOSP309,Oil & NGL,218.1532,Million bbl/yr,86.99467429256272
2020,Cenovus Energy,Investor-owned Company,549300F4XPHJ7NOSP309,Natural Gas,319.7035,Bcf/yr,23.30331291504771
2021,Cenovus Energy,Investor-owned Company,549300F4XPHJ7NOSP309,Oil & NGL,234.43949999999998,Million bbl/yr,93.4892907544389
2021,Cenovus Energy,Investor-owned Company,549300F4XPHJ7NOSP309,Natural Gas,326.8575,Bcf/yr,23.824770767696343
2022,Cenovus Energy,Investor-owned Company,549300F4XPHJ7NOSP309,Oil & NGL,234.29349999999997,Million bbl/yr,93.43106918149513
2022,Cenovus Energy,Investor-owned Company,549300F4XPHJ7NOSP309,Natural Gas,316.1265,Bcf/yr,23.042583988723404
2023,Cenovus Energy,Investor-owned Company,549300F4XPHJ7NOSP309,Oil & NGL,233.60000000000002,Million bbl/yr,93.1545167100123
2023,Cenovus Energy,Investor-owned Company,549300F4XPHJ7NOSP309,Natural Gas,303.899,Bcf/yr,22.151316740573954
1994,Chesapeake Energy,Investor-owned Company,X2MT1W32SPAZ9WSKLE78,Oil & NGL,0.537,Million bbl/yr,0.21414373062190328
1994,Chesapeake Energy,Investor-owned Company,X2MT1W32SPAZ9WSKLE78,Natural Gas,6.927,Bcf/yr,0.5049117340364916
1995,Chesapeake Energy,Investor-owned Company,X2MT1W32SPAZ9WSKLE78,Oil & NGL,1.139,Million bbl/yr,0.454208024540685
1995,Chesapeake Energy,Investor-owned Company,X2MT1W32SPAZ9WSKLE78,Natural Gas,25.114,Bcf/yr,1.830569263547344
1996,Chesapeake Energy,Investor-owned Company,X2MT1W32SPAZ9WSKLE78,Oil & NGL,1.413,Million bbl/yr,0.5634731682844495
1996,Chesapeake Energy,Investor-owned Company,X2MT1W32SPAZ9WSKLE78,Natural Gas,51.71,Bcf/yr,3.7691620856109402
1997,Chesapeake Energy,Investor-owned Company,X2MT1W32SPAZ9WSKLE78,Oil & NGL,2.77,Million bbl/yr,1.1046147743438959
1997,Chesapeake Energy,Investor-owned Company,X2MT1W32SPAZ9WSKLE78,Natural Gas,62.005,Bcf/yr,4.519568654386123
1998,Chesapeake Energy,Investor-owned Company,X2MT1W32SPAZ9WSKLE78,Oil & NGL,5.976,Million bbl/yr,2.3830967117253143
1998,Chesapeake Energy,Investor-owned Company,X2MT1W32SPAZ9WSKLE78,Natural Gas,94.421,Bcf/yr,6.882383548355648
1999,Chesapeake Energy,Investor-owned Company,X2MT1W32SPAZ9WSKLE78,Oil & NGL,4.147,Million bbl/yr,1.6537319383408433
1999,Chesapeake Energy,Investor-owned Company,X2MT1W32SPAZ9WSKLE78,Natural Gas,108.61,Bcf/yr,7.9166252971998485
2000,Chesapeake Energy,Investor-owned Company,X2MT1W32SPAZ9WSKLE78,Oil & NGL,3.068,Million bbl/yr,1.2234505876126613
2000,Chesapeake Energy,Investor-owned Company,X2MT1W32SPAZ9WSKLE78,Natural Gas,115.771,Bcf/yr,8.438593382581015
2001,Chesapeake Energy,Investor-owned Company,X2MT1W32SPAZ9WSKLE78,Oil & NGL,2.88,Million bbl/yr,1.1484803430001513
2001,Chesapeake Energy,Investor-owned Company,X2MT1W32SPAZ9WSKLE78,Natural Gas,144.171,Bcf/yr,10.508680468857374
2002,Chesapeake Energy,Investor-owned Company,X2MT1W32SPAZ9WSKLE78,Oil & NGL,3.466,Million bbl/yr,1.3821641905689326
2002,Chesapeake Energy,Investor-owned Company,X2MT1W32SPAZ9WSKLE78,Natural Gas,160.682,Bcf/yr,11.712173704121778
2003,Chesapeake Energy,Investor-owned Company,X2MT1W32SPAZ9WSKLE78,Oil & NGL,4.665,Million bbl/yr,1.86029888892212
2003,Chesapeake Energy,Investor-owned Company,X2MT1W32SPAZ9WSKLE78,Natural Gas,240.366,Bcf/yr,17.52037156971494
2004,Chesapeake Energy,Investor-owned Company,X2MT1W32SPAZ9WSKLE78,Oil & NGL,6.764,Million bbl/yr,2.697333694462856
2004,Chesapeake Energy,Investor-owned Company,X2MT1W32SPAZ9WSKLE78,Natural Gas,322.009,Bcf/yr,23.471361710026947
2005,Chesapeake Energy,Investor-owned Company,X2MT1W32SPAZ9WSKLE78,Oil & NGL,7.698,Million bbl/yr,3.069792250144155
2005,Chesapeake Energy,Investor-owned Company,X2MT1W32SPAZ9WSKLE78,Natural Gas,422.389,Bcf/yr,30.78809909454882
2006,Chesapeake Energy,Investor-owned Company,X2MT1W32SPAZ9WSKLE78,Oil & NGL,8.654,Million bbl/yr,3.451023919556705
2006,Chesapeake Energy,Investor-owned Company,X2MT1W32SPAZ9WSKLE78,Natural Gas,526.459,Bcf/yr,38.3738020195059
2007,Chesapeake Energy,Investor-owned Company,X2MT1W32SPAZ9WSKLE78,Oil & NGL,9.882,Million bbl/yr,3.940723176919269
2007,Chesapeake Energy,Investor-owned Company,X2MT1W32SPAZ9WSKLE78,Natural Gas,654.969,Bcf/yr,47.74094608490644
2008,Chesapeake Energy,Investor-owned Company,X2MT1W32SPAZ9WSKLE78,Oil & NGL,11.2,Million bbl/yr,4.4663124450005895
2008,Chesapeake Energy,Investor-owned Company,X2MT1W32SPAZ9WSKLE78,Natural Gas,775.4,Bcf/yr,56.519208686573656
2009,Chesapeake Energy,Investor-owned Company,X2MT1W32SPAZ9WSKLE78,Oil & NGL,11.8,Million bbl/yr,4.7055791831256215
2009,Chesapeake Energy,Investor-owned Company,X2MT1W32SPAZ9WSKLE78,Natural Gas,834.8,Bcf/yr,60.84889787406716
2010,Chesapeake Energy,Investor-owned Company,X2MT1W32SPAZ9WSKLE78,Oil & NGL,18.4,Million bbl/yr,7.337513302500966
2010,Chesapeake Energy,Investor-owned Company,X2MT1W32SPAZ9WSKLE78,Natural Gas,924.9,Bcf/yr,67.41632204566929
2011,Chesapeake Energy,Investor-owned Company,X2MT1W32SPAZ9WSKLE78,Oil & NGL,32,Million bbl/yr,12.760892700001683
2011,Chesapeake Energy,Investor-owned Company,X2MT1W32SPAZ9WSKLE78,Natural Gas,1004.1,Bcf/yr,73.18924096232732
2012,Chesapeake Energy,Investor-owned Company,X2MT1W32SPAZ9WSKLE78,Oil & NGL,49,Million bbl/yr,19.54011694687758
2012,Chesapeake Energy,Investor-owned Company,X2MT1W32SPAZ9WSKLE78,Natural Gas,1129,Bcf/yr,82.29325071852159
2013,Chesapeake Energy,Investor-owned Company,X2MT1W32SPAZ9WSKLE78,Oil & NGL,62,Million bbl/yr,24.72422960625326
2013,Chesapeake Energy,Investor-owned Company,X2MT1W32SPAZ9WSKLE78,Natural Gas,1095,Bcf/yr,79.8149774462189
2014,Chesapeake Energy,Investor-owned Company,X2MT1W32SPAZ9WSKLE78,Oil & NGL,75.072,Million bbl/yr,29.93705427420395
2014,Chesapeake Energy,Investor-owned Company,X2MT1W32SPAZ9WSKLE78,Natural Gas,1104.388,Bcf/yr,80.49927243093589
2015,Chesapeake Energy,Investor-owned Company,X2MT1W32SPAZ9WSKLE78,Oil & NGL,71.319,Million bbl/yr,28.440440827231875
2015,Chesapeake Energy,Investor-owned Company,X2MT1W32SPAZ9WSKLE78,Natural Gas,1084.847,Bcf/yr,79.0749213128751
2016,Chesapeake Energy,Investor-owned Company,X2MT1W32SPAZ9WSKLE78,Oil & NGL,59.989,Million bbl/yr,23.922287255637528
2016,Chesapeake Energy,Investor-owned Company,X2MT1W32SPAZ9WSKLE78,Natural Gas,1064.275,Bcf/yr,77.57542020235125
2017,Chesapeake Energy,Investor-owned Company,X2MT1W32SPAZ9WSKLE78,Oil & NGL,61.467,Million bbl/yr,24.51168098721886
2017,Chesapeake Energy,Investor-owned Company,X2MT1W32SPAZ9WSKLE78,Natural Gas,898.6529999999999,Bcf/yr,65.50316796984197
2018,Chesapeake Energy,Investor-owned Company,X2MT1W32SPAZ9WSKLE78,Oil & NGL,66.558,Million bbl/yr,26.541859260209755
2018,Chesapeake Energy,Investor-owned Company,X2MT1W32SPAZ9WSKLE78,Natural Gas,853.001,Bcf/yr,62.17557586904309
2019,Chesapeake Energy,Investor-owned Company,X2MT1W32SPAZ9WSKLE78,Oil & NGL,55.48,Million bbl/yr,22.12419771862792
2019,Chesapeake Energy,Investor-owned Company,X2MT1W32SPAZ9WSKLE78,Natural Gas,928.389,Bcf/yr,67.67063661764175
2020,Chesapeake Energy,Investor-owned Company,X2MT1W32SPAZ9WSKLE78,Oil & NGL,48.91,Million bbl/yr,19.504226936158823
2020,Chesapeake Energy,Investor-owned Company,X2MT1W32SPAZ9WSKLE78,Natural Gas,924.149,Bcf/yr,67.36158136250754
2021,Chesapeake Energy,Investor-owned Company,X2MT1W32SPAZ9WSKLE78,Oil & NGL,33.815,Million bbl/yr,13.484674582829903
2021,Chesapeake Energy,Investor-owned Company,X2MT1W32SPAZ9WSKLE78,Natural Gas,1128.178,Bcf/yr,82.23333481764416
2022,Chesapeake Energy,Investor-owned Company,X2MT1W32SPAZ9WSKLE78,Oil & NGL,25.55,Million bbl/yr,10.188775265157593
2022,Chesapeake Energy,Investor-owned Company,X2MT1W32SPAZ9WSKLE78,Natural Gas,1308.1599999999999,Bcf/yr,95.3522930557495
2023,Chesapeake Energy,Investor-owned Company,X2MT1W32SPAZ9WSKLE78,Oil & NGL,11.315,Million bbl/yr,4.51217190314122
2023,Chesapeake Energy,Investor-owned Company,X2MT1W32SPAZ9WSKLE78,Natural Gas,1266.55,Bcf/yr,92.31932391279322
1912,Chevron,Investor-owned Company,NA,Oil & NGL,5.7,Million bbl/yr,2.2730340121878
1913,Chevron,Investor-owned Company,NA,Oil & NGL,5.4636,Million bbl/yr,2.1787629173665377
1914,Chevron,Investor-owned Company,NA,Oil & NGL,6.516784,Million bbl/yr,2.598749417908993
1915,Chevron,Investor-owned Company,NA,Oil & NGL,4.440139,Million bbl/yr,1.7706292922528988
1916,Chevron,Investor-owned Company,NA,Oil & NGL,3.918272,Million bbl/yr,1.5625202675444056
1917,Chevron,Investor-owned Company,NA,Oil & NGL,3.331813,Million bbl/yr,1.3286533809209595
1918,Chevron,Investor-owned Company,NA,Oil & NGL,3.413724,Million bbl/yr,1.361317677231892
1919,Chevron,Investor-owned Company,NA,Oil & NGL,3.343449,Million bbl/yr,1.3332935605289977
1920,Chevron,Investor-owned Company,NA,Oil & NGL,3.992874,Million bbl/yr,1.5922698962070787
1921,Chevron,Investor-owned Company,NA,Oil & NGL,4.265114,Million bbl/yr,1.7008331908523426
1922,Chevron,Investor-owned Company,NA,Oil & NGL,8.064629,Million bbl/yr,3.2159957916975586
1923,Chevron,Investor-owned Company,NA,Oil & NGL,17.410087,Million bbl/yr,6.942757878271693
1924,Chevron,Investor-owned Company,NA,Oil & NGL,14.914574,Million bbl/yr,5.947602452507341
1925,Chevron,Investor-owned Company,NA,Oil & NGL,14.392305,Million bbl/yr,5.739333119084304
1926,Chevron,Investor-owned Company,NA,Oil & NGL,52.7629196,Million bbl/yr,21.04068611107549
1927,Chevron,Investor-owned Company,NA,Oil & NGL,54.616014,Million bbl/yr,21.77965919861843
1928,Chevron,Investor-owned Company,NA,Oil & NGL,55.33800324,Million bbl/yr,22.067572549312047
1929,Chevron,Investor-owned Company,NA,Oil & NGL,64.990045985,Million bbl/yr,25.91659385571126
1930,Chevron,Investor-owned Company,NA,Oil & NGL,102.25955026725,Million bbl/yr,40.77884839096268
1931,Chevron,Investor-owned Company,NA,Oil & NGL,95.7465747799,Million bbl/yr,38.181617723718475
1932,Chevron,Investor-owned Company,NA,Oil & NGL,98.97943106335,Million bbl/yr,39.470809353331965
1933,Chevron,Investor-owned Company,NA,Oil & NGL,100.02500741985,Million bbl/yr,39.88776209379932
1934,Chevron,Investor-owned Company,NA,Oil & NGL,104.83100343255,Million bbl/yr,41.80428707613371
1935,Chevron,Investor-owned Company,NA,Oil & NGL,121.2320780728,Million bbl/yr,48.34467312766337
1935,Chevron,Investor-owned Company,NA,Natural Gas,14.68666382,Bcf/yr,1.0705166589529673
1936,Chevron,Investor-owned Company,NA,Oil & NGL,130.81431540475,Million bbl/yr,52.165857578256
1936,Chevron,Investor-owned Company,NA,Natural Gas,28.39903993,Bcf/yr,2.070017106399288
1937,Chevron,Investor-owned Company,NA,Oil & NGL,208.78473952344999,Million bbl/yr,83.25873932676706
1937,Chevron,Investor-owned Company,NA,Natural Gas,51.85468801,Bcf/yr,3.7797084511405186
1938,Chevron,Investor-owned Company,NA,Oil & NGL,240.0938670404,Million bbl/yr,95.74412735096922
1938,Chevron,Investor-owned Company,NA,Natural Gas,70.070482,Bcf/yr,5.107464785822546
1939,Chevron,Investor-owned Company,NA,Oil & NGL,250.70832713894998,Million bbl/yr,99.97693942553315
1939,Chevron,Investor-owned Company,NA,Natural Gas,75.381405,Bcf/yr,5.4945800364742405
1940,Chevron,Investor-owned Company,NA,Oil & NGL,276.2115589189,Million bbl/yr,110.14706455825862
1940,Chevron,Investor-owned Company,NA,Natural Gas,152.62382872,Bcf/yr,11.12481045391998
1941,Chevron,Investor-owned Company,NA,Oil & NGL,277.9121440965,Million bbl/yr,110.82522033883883
1941,Chevron,Investor-owned Company,NA,Natural Gas,200.08326793,Bcf/yr,14.584147504291073
1942,Chevron,Investor-owned Company,NA,Oil & NGL,260.0046350408,Million bbl/yr,103.68410153933583
1942,Chevron,Investor-owned Company,NA,Natural Gas,187.79569078,Bcf/yr,13.6885012092263
1943,Chevron,Investor-owned Company,NA,Oil & NGL,307.9776027746,Million bbl/yr,122.81466071907536
1943,Chevron,Investor-owned Company,NA,Natural Gas,209.0518404,Bcf/yr,15.23787025261786
1944,Chevron,Investor-owned Company,NA,Oil & NGL,379.9011440708,Million bbl/yr,151.49617925297997
1944,Chevron,Investor-owned Company,NA,Natural Gas,242.63854629,Bcf/yr,17.6860183559084
1945,Chevron,Investor-owned Company,NA,Oil & NGL,417.90820414969994,Million bbl/yr,166.65255473764748
1945,Chevron,Investor-owned Company,NA,Natural Gas,254.12136484,Bcf/yr,18.523005482472115
1946,Chevron,Investor-owned Company,NA,Oil & NGL,450.224930799,Million bbl/yr,179.53975102474132
1946,Chevron,Investor-owned Company,NA,Natural Gas,267.54225143,Bcf/yr,19.501259145019247
1947,Chevron,Investor-owned Company,NA,Oil & NGL,480.3257107838,Million bbl/yr,191.54327676137854
1947,Chevron,Investor-owned Company,NA,Natural Gas,306.45894391,Bcf/yr,22.337912051478277
1948,Chevron,Investor-owned Company,NA,Oil & NGL,543.7681985712,Million bbl/yr,216.8427386137591
1948,Chevron,Investor-owned Company,NA,Natural Gas,367.69122722,Bcf/yr,26.80115708469119
1949,Chevron,Investor-owned Company,NA,Oil & NGL,543.05114840935,Million bbl/yr,216.55679485826266
1949,Chevron,Investor-owned Company,NA,Natural Gas,401.83068324,Bcf/yr,29.289595360729983
1950,Chevron,Investor-owned Company,NA,Oil & NGL,649.02471903475,Million bbl/yr,258.81671247659955
1950,Chevron,Investor-owned Company,NA,Natural Gas,493.0707139,Bcf/yr,35.94011681216397
1951,Chevron,Investor-owned Company,NA,Oil & NGL,781.2772814832,Million bbl/yr,311.556111186129
1951,Chevron,Investor-owned Company,NA,Natural Gas,545.483208,Bcf/yr,39.76048396695081
1952,Chevron,Investor-owned Company,NA,Oil & NGL,833.18605107155,Million bbl/yr,332.25618115194294
1952,Chevron,Investor-owned Company,NA,Natural Gas,584.7450391,Bcf/yr,42.62229416215059
1953,Chevron,Investor-owned Company,NA,Oil & NGL,873.8188656342,Million bbl/yr,348.4596494873505
1953,Chevron,Investor-owned Company,NA,Natural Gas,702.0796299,Bcf/yr,51.17485828850979
1954,Chevron,Investor-owned Company,NA,Oil & NGL,912.76811819025,Million bbl/yr,363.99175050650734
1954,Chevron,Investor-owned Company,NA,Natural Gas,840.5021785,Bcf/yr,61.26453189084507
1955,Chevron,Investor-owned Company,NA,Oil & NGL,1015.9856244727,Million bbl/yr,405.15261058251025
1955,Chevron,Investor-owned Company,NA,Natural Gas,1025.24460943,Bcf/yr,74.73047979772873
1956,Chevron,Investor-owned Company,NA,Oil & NGL,1110.3091505175,Million bbl/yr,442.76674792449484
1956,Chevron,Investor-owned Company,NA,Natural Gas,1110.03183371,Bcf/yr,80.91065367319513
1957,Chevron,Investor-owned Company,NA,Oil & NGL,1227.65800267085,Million bbl/yr,489.5628763869092
1957,Chevron,Investor-owned Company,NA,Natural Gas,1245.51700799,Bcf/yr,90.78622091470676
1958,Chevron,Investor-owned Company,NA,Oil & NGL,1283.3655475965,Million bbl/yr,511.7778139924325
1958,Chevron,Investor-owned Company,NA,Natural Gas,1369.61546754,Bcf/yr,99.83180607460974
1959,Chevron,Investor-owned Company,NA,Oil & NGL,1362.44182227575,Million bbl/yr,543.3116845017378
1959,Chevron,Investor-owned Company,NA,Natural Gas,1524.3245541,Bcf/yr,111.10861178649242
1960,Chevron,Investor-owned Company,NA,Oil & NGL,1497.035065,Million bbl/yr,596.9844947689077
1960,Chevron,Investor-owned Company,NA,Natural Gas,1732.40253,Bcf/yr,126.27549667554572
1961,Chevron,Investor-owned Company,NA,Oil & NGL,1633.8682,Million bbl/yr,651.5505245670279
1961,Chevron,Investor-owned Company,NA,Natural Gas,1911.6209,Bcf/yr,139.33879362485908
1962,Chevron,Investor-owned Company,NA,Oil & NGL,1780.2159599999998,Million bbl/yr,709.9107765122026
1962,Chevron,Investor-owned Company,NA,Natural Gas,2105.5585348,Bcf/yr,153.47498353128378
1963,Chevron,Investor-owned Company,NA,Oil & NGL,1883.30291,Million bbl/yr,751.0195736284664
1963,Chevron,Investor-owned Company,NA,Natural Gas,2280.944276,Bcf/yr,166.25891867125304
1964,Chevron,Investor-owned Company,NA,Oil & NGL,1984.166645,Million bbl/yr,791.2418017427291
1964,Chevron,Investor-owned Company,NA,Natural Gas,2509.9359174,Bcf/yr,182.9502088024984
1965,Chevron,Investor-owned Company,NA,Oil & NGL,2188.138135,Million bbl/yr,872.5811235473999
1965,Chevron,Investor-owned Company,NA,Natural Gas,2708.6163455,Bcf/yr,197.43210276396564
1965,Chevron,Investor-owned Company,NA,Thermal Coal,7.4172185472,Million tonnes/yr,17.574566808174982
1966,Chevron,Investor-owned Company,NA,Oil & NGL,2406.49318,Million bbl/yr,959.6562891645573
1966,Chevron,Investor-owned Company,NA,Natural Gas,3131.1572742,Bcf/yr,228.2312760007646
1966,Chevron,Investor-owned Company,NA,Thermal Coal,8.0132450376,Million tonnes/yr,18.986808783831904
1967,Chevron,Investor-owned Company,NA,Oil & NGL,2639.75272625,Million bbl/yr,1052.6750404441614
1967,Chevron,Investor-owned Company,NA,Natural Gas,3472.8575503,Bcf/yr,253.13794251244343
1967,Chevron,Investor-owned Company,NA,Thermal Coal,8.1456953688,Million tonnes/yr,19.30064033397788
1968,Chevron,Investor-owned Company,NA,Oil & NGL,2864.2405925,Million bbl/yr,1142.1958396213045
1968,Chevron,Investor-owned Company,NA,Natural Gas,3834.653865,Bcf/yr,279.5094171224029
1968,Chevron,Investor-owned Company,NA,Thermal Coal,8.384495483049825,Million tonnes/yr,19.866460059387983
1969,Chevron,Investor-owned Company,NA,Oil & NGL,3108.79834875,Million bbl/yr,1239.7200673231612
1969,Chevron,Investor-owned Company,NA,Natural Gas,4219.6500469,Bcf/yr,307.5719391089133
1969,Chevron,Investor-owned Company,NA,Thermal Coal,6.908824277982252,Million tonnes/yr,16.369963088815318
1970,Chevron,Investor-owned Company,NA,Oil & NGL,3399.632995,Million bbl/yr,1355.6984958931362
1970,Chevron,Investor-owned Company,NA,Natural Gas,4585.4114442,Bcf/yr,334.2324301374037
1970,Chevron,Investor-owned Company,NA,Thermal Coal,7.1101333590375,Million tonnes/yr,16.846950502841743
1971,Chevron,Investor-owned Company,NA,Oil & NGL,3468.02927795,Million bbl/yr,1382.9734217620082
1971,Chevron,Investor-owned Company,NA,Natural Gas,4693.1359847,Bcf/yr,342.084513945999
1971,Chevron,Investor-owned Company,NA,Thermal Coal,6.4074008904130215,Million tonnes/yr,15.181876373028375
1972,Chevron,Investor-owned Company,NA,Oil & NGL,3731.4977598,Million bbl/yr,1488.038828847014
1972,Chevron,Investor-owned Company,NA,Natural Gas,4930.7334328,Bcf/yr,359.40308468698584
1972,Chevron,Investor-owned Company,NA,Thermal Coal,6.766570807934758,Million tonnes/yr,16.032903705013265
1973,Chevron,Investor-owned Company,NA,Oil & NGL,3913.41412445,Million bbl/yr,1560.5830541492962
1973,Chevron,Investor-owned Company,NA,Natural Gas,4748.8084319,Bcf/yr,346.1425003548061
1973,Chevron,Investor-owned Company,NA,Thermal Coal,7.31569445860041,Million tonnes/yr,17.334012769436818
1974,Chevron,Investor-owned Company,NA,Oil & NGL,3866.641463,Million bbl/yr,1541.9311505850162
1974,Chevron,Investor-owned Company,NA,Natural Gas,4675.2958332,Bcf/yr,340.78413833904955
1974,Chevron,Investor-owned Company,NA,Thermal Coal,6.829514652636526,Million tonnes/yr,16.18204462580927
1975,Chevron,Investor-owned Company,NA,Oil & NGL,2868.6866787,Million bbl/yr,1143.9688405254656
1975,Chevron,Investor-owned Company,NA,Natural Gas,4316.129015,Bcf/yr,314.6043287554301
1975,Chevron,Investor-owned Company,NA,Thermal Coal,6.617073393406001,Million tonnes/yr,15.678680314861584
