year,parent_entity,parent_type,lei,commodity,production_value,production_unit,total_emissions_MtCO2e
1982,Occidental Petroleum,Investor-owned Company,IM7X0T3ECJW4C1T7ON55,Oil & NGL,198.37858759,Million bbl/yr,79.10899594418362
1982,Occidental Petroleum,Investor-owned Company,IM7X0T3ECJW4C1T7ON55,Natural Gas,387.2775862,Bcf/yr,28.228814436510593
1982,Occidental Petroleum,Investor-owned Company,IM7X0T3ECJW4C1T7ON55,Thermal Coal,11.9749614468,Million tonnes/yr,28.373811373207147
1982,Occidental Petroleum,Investor-owned Company,IM7X0T3ECJW4C1T7ON55,Bituminous Coal,13.106086431164696,Million tonnes/yr,35.57174066418816
1982,Occidental Petroleum,Investor-owned Company,IM7X0T3ECJW4C1T7ON55,Metallurgical Coal,5.902015719299448,Million tonnes/yr,17.50902061479175
1983,Occidental Petroleum,Investor-owned Company,IM7X0T3ECJW4C1T7ON55,Oil & NGL,246.50305086,Million bbl/yr,98.29996819523491
1983,Occidental Petroleum,Investor-owned Company,IM7X0T3ECJW4C1T7ON55,Natural Gas,589.9658621,Bcf/yr,43.00284198863068
1983,Occidental Petroleum,Investor-owned Company,IM7X0T3ECJW4C1T7ON55,Thermal Coal,13.5171913301,Million tonnes/yr,32.02801435308989
1983,Occidental Petroleum,Investor-owned Company,IM7X0T3ECJW4C1T7ON55,Bituminous Coal,8.834399680732384,Million tonnes/yr,23.977788946938315
1983,Occidental Petroleum,Investor-owned Company,IM7X0T3ECJW4C1T7ON55,Metallurgical Coal,3.978362727871509,Million tonnes/yr,11.80227880241727
1984,Occidental Petroleum,Investor-owned Company,IM7X0T3ECJW4C1T7ON55,Oil & NGL,201.76751414,Million bbl/yr,80.46042494645663
1984,Occidental Petroleum,Investor-owned Company,IM7X0T3ECJW4C1T7ON55,Natural Gas,560.8241379,Bcf/yr,40.87869033587549
1984,Occidental Petroleum,Investor-owned Company,IM7X0T3ECJW4C1T7ON55,Thermal Coal,15.3315794281,Million tonnes/yr,36.327076682363696
1984,Occidental Petroleum,Investor-owned Company,IM7X0T3ECJW4C1T7ON55,Bituminous Coal,7.581062822985983,Million tonnes/yr,20.57605846829524
1984,Occidental Petroleum,Investor-owned Company,IM7X0T3ECJW4C1T7ON55,Metallurgical Coal,3.413952148961655,Million tonnes/yr,10.127888741234552
1985,Occidental Petroleum,Investor-owned Company,IM7X0T3ECJW4C1T7ON55,Oil & NGL,250.86797741,Million bbl/yr,100.040604424858
1985,Occidental Petroleum,Investor-owned Company,IM7X0T3ECJW4C1T7ON55,Natural Gas,825.7724138,Bcf/yr,60.19087359192397
1985,Occidental Petroleum,Investor-owned Company,IM7X0T3ECJW4C1T7ON55,Thermal Coal,14.1522271644,Million tonnes/yr,33.532686168335715
1985,Occidental Petroleum,Investor-owned Company,IM7X0T3ECJW4C1T7ON55,Bituminous Coal,8.757144154997,Million tonnes/yr,23.768106709546693
1985,Occidental Petroleum,Investor-owned Company,IM7X0T3ECJW4C1T7ON55,Metallurgical Coal,3.943572531003,Million tonnes/yr,11.699069610315073
1986,Occidental Petroleum,Investor-owned Company,IM7X0T3ECJW4C1T7ON55,Oil & NGL,247.52744069,Million bbl/yr,98.70847221722252
1986,Occidental Petroleum,Investor-owned Company,IM7X0T3ECJW4C1T7ON55,Natural Gas,814.5706897,Bcf/yr,59.3743755495493
1986,Occidental Petroleum,Investor-owned Company,IM7X0T3ECJW4C1T7ON55,Thermal Coal,14.0615077595,Million tonnes/yr,33.317733051872025
1986,Occidental Petroleum,Investor-owned Company,IM7X0T3ECJW4C1T7ON55,Bituminous Coal,10.07071577824655,Million tonnes/yr,27.3333227159787
1986,Occidental Petroleum,Investor-owned Company,IM7X0T3ECJW4C1T7ON55,Metallurgical Coal,4.535108410653449,Million tonnes/yr,13.45393005186233
1987,Occidental Petroleum,Investor-owned Company,IM7X0T3ECJW4C1T7ON55,Oil & NGL,228.25990397,Million bbl/yr,91.02500444605808
1987,Occidental Petroleum,Investor-owned Company,IM7X0T3ECJW4C1T7ON55,Natural Gas,875.3289655,Bcf/yr,63.80306999032386
1987,Occidental Petroleum,Investor-owned Company,IM7X0T3ECJW4C1T7ON55,Thermal Coal,13.5171913301,Million tonnes/yr,32.02801435308989
1987,Occidental Petroleum,Investor-owned Company,IM7X0T3ECJW4C1T7ON55,Bituminous Coal,11.575255695104714,Million tonnes/yr,31.416853220869605
1987,Occidental Petroleum,Investor-owned Company,IM7X0T3ECJW4C1T7ON55,Metallurgical Coal,5.2126423398549875,Million tonnes/yr,15.463913775697389
1988,Occidental Petroleum,Investor-owned Company,IM7X0T3ECJW4C1T7ON55,Oil & NGL,202.80936724,Million bbl/yr,80.87589293452739
1988,Occidental Petroleum,Investor-owned Company,IM7X0T3ECJW4C1T7ON55,Natural Gas,937.4172414,Bcf/yr,68.32870865756873
1988,Occidental Petroleum,Investor-owned Company,IM7X0T3ECJW4C1T7ON55,Thermal Coal,15.739816750150002,Million tonnes/yr,37.294365706450314
1988,Occidental Petroleum,Investor-owned Company,IM7X0T3ECJW4C1T7ON55,Bituminous Coal,12.639061056847812,Million tonnes/yr,34.304168869507166
1988,Occidental Petroleum,Investor-owned Company,IM7X0T3ECJW4C1T7ON55,Metallurgical Coal,5.691701897246187,Million tonnes/yr,16.885100039001877
1989,Occidental Petroleum,Investor-owned Company,IM7X0T3ECJW4C1T7ON55,Oil & NGL,188.11483052,Million bbl/yr,75.01603648577256
1989,Occidental Petroleum,Investor-owned Company,IM7X0T3ECJW4C1T7ON55,Natural Gas,917.9155172,Bcf/yr,66.9072203679017
1989,Occidental Petroleum,Investor-owned Company,IM7X0T3ECJW4C1T7ON55,Thermal Coal,15.9666152624,Million tonnes/yr,37.83174849760952
1989,Occidental Petroleum,Investor-owned Company,IM7X0T3ECJW4C1T7ON55,Bituminous Coal,12.2600018169958,Million tonnes/yr,33.275349393365374
1989,Occidental Petroleum,Investor-owned Company,IM7X0T3ECJW4C1T7ON55,Metallurgical Coal,5.5210015434042,Million tonnes/yr,16.378697454441095
1990,Occidental Petroleum,Investor-owned Company,IM7X0T3ECJW4C1T7ON55,Oil & NGL,194.62329379,Million bbl/yr,77.61146778047168
1990,Occidental Petroleum,Investor-owned Company,IM7X0T3ECJW4C1T7ON55,Natural Gas,939.3137931,Bcf/yr,68.46694905132314
1990,Occidental Petroleum,Investor-owned Company,IM7X0T3ECJW4C1T7ON55,Thermal Coal,17.9624421702,Million tonnes/yr,42.56071705981072
1990,Occidental Petroleum,Investor-owned Company,IM7X0T3ECJW4C1T7ON55,Bituminous Coal,11.94724666860305,Million tonnes/yr,32.42648843945299
1990,Occidental Petroleum,Investor-owned Company,IM7X0T3ECJW4C1T7ON55,Metallurgical Coal,5.38015966729695,Million tonnes/yr,15.960873539786988
1991,Occidental Petroleum,Investor-owned Company,IM7X0T3ECJW4C1T7ON55,Oil & NGL,190.65175707,Million bbl/yr,76.02770671990802
1991,Occidental Petroleum,Investor-owned Company,IM7X0T3ECJW4C1T7ON55,Natural Gas,916.912069,Bcf/yr,66.83407863689581
1991,Occidental Petroleum,Investor-owned Company,IM7X0T3ECJW4C1T7ON55,Thermal Coal,19.6861108633,Million tonnes/yr,46.64482627262083
1991,Occidental Petroleum,Investor-owned Company,IM7X0T3ECJW4C1T7ON55,Bituminous Coal,11.0089812234248,Million tonnes/yr,29.87990557771584
1991,Occidental Petroleum,Investor-owned Company,IM7X0T3ECJW4C1T7ON55,Metallurgical Coal,4.9576340389752005,Million tonnes/yr,14.70740179582466
1992,Occidental Petroleum,Investor-owned Company,IM7X0T3ECJW4C1T7ON55,Oil & NGL,192.44922034,Million bbl/yr,76.74449534242878
1992,Occidental Petroleum,Investor-owned Company,IM7X0T3ECJW4C1T7ON55,Natural Gas,955.2003448,Bcf/yr,69.62492600623975
1992,Occidental Petroleum,Investor-owned Company,IM7X0T3ECJW4C1T7ON55,Thermal Coal,18.8696362192,Million tonnes/yr,44.710248224447625
1992,Occidental Petroleum,Investor-owned Company,IM7X0T3ECJW4C1T7ON55,Bituminous Coal,10.07071577824655,Million tonnes/yr,27.3333227159787
1992,Occidental Petroleum,Investor-owned Company,IM7X0T3ECJW4C1T7ON55,Metallurgical Coal,4.535108410653449,Million tonnes/yr,13.45393005186233
1993,Occidental Petroleum,Investor-owned Company,IM7X0T3ECJW4C1T7ON55,Oil & NGL,204.28768362,Million bbl/yr,81.46541283145972
1993,Occidental Petroleum,Investor-owned Company,IM7X0T3ECJW4C1T7ON55,Natural Gas,968.1086207,Bcf/yr,70.56581527548913
1993,Occidental Petroleum,Investor-owned Company,IM7X0T3ECJW4C1T7ON55,Thermal Coal,21.1376213417,Million tonnes/yr,50.08407613603988
1994,Occidental Petroleum,Investor-owned Company,IM7X0T3ECJW4C1T7ON55,Oil & NGL,217.6831469,Million bbl/yr,86.8072275059251
1994,Occidental Petroleum,Investor-owned Company,IM7X0T3ECJW4C1T7ON55,Natural Gas,1042.8968966,Bcf/yr,76.01716190032941
1994,Occidental Petroleum,Investor-owned Company,IM7X0T3ECJW4C1T7ON55,Thermal Coal,24.6756781328,Million tonnes/yr,58.467247678123805
1995,Occidental Petroleum,Investor-owned Company,IM7X0T3ECJW4C1T7ON55,Oil & NGL,225.21161017,Million bbl/yr,89.8094122554368
1995,Occidental Petroleum,Investor-owned Company,IM7X0T3ECJW4C1T7ON55,Natural Gas,884.2651724,Bcf/yr,64.45443359961905
1995,Occidental Petroleum,Investor-owned Company,IM7X0T3ECJW4C1T7ON55,Thermal Coal,28.2137349239,Million tonnes/yr,66.85041922020775
1996,Occidental Petroleum,Investor-owned Company,IM7X0T3ECJW4C1T7ON55,Oil & NGL,234.74407345,Million bbl/yr,93.61074791427386
1996,Occidental Petroleum,Investor-owned Company,IM7X0T3ECJW4C1T7ON55,Natural Gas,1134.5334483,Bcf/yr,82.69658592515567
1996,Occidental Petroleum,Investor-owned Company,IM7X0T3ECJW4C1T7ON55,Thermal Coal,28.3951737337,Million tonnes/yr,67.28032545313513
1997,Occidental Petroleum,Investor-owned Company,IM7X0T3ECJW4C1T7ON55,Oil & NGL,234.15453672,Million bbl/yr,93.37565369695389
1997,Occidental Petroleum,Investor-owned Company,IM7X0T3ECJW4C1T7ON55,Natural Gas,1183.3617241,Bcf/yr,86.25569800891344
1998,Occidental Petroleum,Investor-owned Company,IM7X0T3ECJW4C1T7ON55,Oil & NGL,282.277,Million bbl/yr,112.56582839619922
1998,Occidental Petroleum,Investor-owned Company,IM7X0T3ECJW4C1T7ON55,Natural Gas,1333.32,Bcf/yr,97.18621527725352
1999,Occidental Petroleum,Investor-owned Company,IM7X0T3ECJW4C1T7ON55,Oil & NGL,281.502,Million bbl/yr,112.25677552612105
1999,Occidental Petroleum,Investor-owned Company,IM7X0T3ECJW4C1T7ON55,Natural Gas,1290.34,Bcf/yr,94.05338629950147
2000,Occidental Petroleum,Investor-owned Company,IM7X0T3ECJW4C1T7ON55,Oil & NGL,274.333,Million bbl/yr,109.3979367834238
2000,Occidental Petroleum,Investor-owned Company,IM7X0T3ECJW4C1T7ON55,Natural Gas,1038.45,Bcf/yr,75.69302587125664
2001,Occidental Petroleum,Investor-owned Company,IM7X0T3ECJW4C1T7ON55,Oil & NGL,296.2095,Million bbl/yr,118.12180144441088
2001,Occidental Petroleum,Investor-owned Company,IM7X0T3ECJW4C1T7ON55,Natural Gas,1345.815,Bcf/yr,98.09698070482477
2002,Occidental Petroleum,Investor-owned Company,IM7X0T3ECJW4C1T7ON55,Oil & NGL,337.555,Million bbl/yr,134.6094729796584
2002,Occidental Petroleum,Investor-owned Company,IM7X0T3ECJW4C1T7ON55,Natural Gas,1346.0,Bcf/yr,98.1104654270417
2003,Occidental Petroleum,Investor-owned Company,IM7X0T3ECJW4C1T7ON55,Oil & NGL,329.03,Million bbl/yr,131.20989140879854
2003,Occidental Petroleum,Investor-owned Company,IM7X0T3ECJW4C1T7ON55,Natural Gas,1305.95,Bcf/yr,95.19120529304983
2004,Occidental Petroleum,Investor-owned Company,IM7X0T3ECJW4C1T7ON55,Oil & NGL,328.587,Million bbl/yr,131.0332328004829
2004,Occidental Petroleum,Investor-owned Company,IM7X0T3ECJW4C1T7ON55,Natural Gas,1323.18,Bcf/yr,96.4471067189844
2005,Occidental Petroleum,Investor-owned Company,IM7X0T3ECJW4C1T7ON55,Oil & NGL,383.124,Million bbl/yr,152.78138296235764
2005,Occidental Petroleum,Investor-owned Company,IM7X0T3ECJW4C1T7ON55,Natural Gas,1117.25,Bcf/yr,81.43678863176991
2006,Occidental Petroleum,Investor-owned Company,IM7X0T3ECJW4C1T7ON55,Oil & NGL,228.0,Million bbl/yr,90.921360487512
2006,Occidental Petroleum,Investor-owned Company,IM7X0T3ECJW4C1T7ON55,Natural Gas,916.0,Bcf/yr,66.76759757144887
2007,Occidental Petroleum,Investor-owned Company,IM7X0T3ECJW4C1T7ON55,Oil & NGL,262.0,Million bbl/yr,104.47980898126379
2007,Occidental Petroleum,Investor-owned Company,IM7X0T3ECJW4C1T7ON55,Natural Gas,959.0,Bcf/yr,69.90188435700816
2008,Occidental Petroleum,Investor-owned Company,IM7X0T3ECJW4C1T7ON55,Oil & NGL,273.815,Million bbl/yr,109.19136983284253
2008,Occidental Petroleum,Investor-owned Company,IM7X0T3ECJW4C1T7ON55,Natural Gas,1083.245,Bcf/yr,78.95815090751542
2009,Occidental Petroleum,Investor-owned Company,IM7X0T3ECJW4C1T7ON55,Oil & NGL,286.48,Million bbl/yr,114.24189189676508
2009,Occidental Petroleum,Investor-owned Company,IM7X0T3ECJW4C1T7ON55,Natural Gas,1172.905,Bcf/yr,85.49350330735834
2010,Occidental Petroleum,Investor-owned Company,IM7X0T3ECJW4C1T7ON55,Oil & NGL,298.115,Million bbl/yr,118.8816727269063
2010,Occidental Petroleum,Investor-owned Company,IM7X0T3ECJW4C1T7ON55,Natural Gas,1259.7,Bcf/yr,91.82002473881457
2011,Occidental Petroleum,Investor-owned Company,IM7X0T3ECJW4C1T7ON55,Oil & NGL,299.085,Million bbl/yr,119.26848728687509
2011,Occidental Petroleum,Investor-owned Company,IM7X0T3ECJW4C1T7ON55,Natural Gas,1298.395,Bcf/yr,94.64051839386612
2012,Occidental Petroleum,Investor-owned Company,IM7X0T3ECJW4C1T7ON55,Oil & NGL,317.48,Million bbl/yr,126.6040066998917
2012,Occidental Petroleum,Investor-owned Company,IM7X0T3ECJW4C1T7ON55,Natural Gas,1382.39,Bcf/yr,100.7629467323092
2013,Occidental Petroleum,Investor-owned Company,IM7X0T3ECJW4C1T7ON55,Oil & NGL,327.67,Million bbl/yr,130.66755346904847
2013,Occidental Petroleum,Investor-owned Company,IM7X0T3ECJW4C1T7ON55,Natural Gas,1418.41,Bcf/yr,103.3884585931428
2014,Occidental Petroleum,Investor-owned Company,IM7X0T3ECJW4C1T7ON55,Oil & NGL,313.885,Million bbl/yr,125.17040016062586
2014,Occidental Petroleum,Investor-owned Company,IM7X0T3ECJW4C1T7ON55,Natural Gas,1268.755,Bcf/yr,92.48004722354109
2015,Occidental Petroleum,Investor-owned Company,IM7X0T3ECJW4C1T7ON55,Oil & NGL,347.325,Million bbl/yr,138.50553303212763
2015,Occidental Petroleum,Investor-owned Company,IM7X0T3ECJW4C1T7ON55,Natural Gas,1208.97,Bcf/yr,88.12229523575824
2016,Occidental Petroleum,Investor-owned Company,IM7X0T3ECJW4C1T7ON55,Oil & NGL,334.645,Million bbl/yr,133.44902929975197
2016,Occidental Petroleum,Investor-owned Company,IM7X0T3ECJW4C1T7ON55,Natural Gas,1114.21,Bcf/yr,81.21520184506991
2017,Occidental Petroleum,Investor-owned Company,IM7X0T3ECJW4C1T7ON55,Oil & NGL,335.82,Million bbl/yr,133.91759332858015
2017,Occidental Petroleum,Investor-owned Company,IM7X0T3ECJW4C1T7ON55,Natural Gas,773.2849999999999,Bcf/yr,56.36504551095834
2018,Occidental Petroleum,Investor-owned Company,IM7X0T3ECJW4C1T7ON55,Oil & NGL,366.705,Million bbl/yr,146.23384867356617
2018,Occidental Petroleum,Investor-owned Company,IM7X0T3ECJW4C1T7ON55,Natural Gas,698.06,Bcf/yr,50.881865895988646
2019,Occidental Petroleum,Investor-owned Company,IM7X0T3ECJW4C1T7ON55,Oil & NGL,259.15,Million bbl/yr,103.34329197516988
2019,Occidental Petroleum,Investor-owned Company,IM7X0T3ECJW4C1T7ON55,Natural Gas,529.25,Bcf/yr,38.57723909900581
2020,Occidental Petroleum,Investor-owned Company,IM7X0T3ECJW4C1T7ON55,Oil & NGL,345.655,Million bbl/yr,137.83957394434628
2020,Occidental Petroleum,Investor-owned Company,IM7X0T3ECJW4C1T7ON55,Natural Gas,753.36,Bcf/yr,54.912704482998606
2021,Occidental Petroleum,Investor-owned Company,IM7X0T3ECJW4C1T7ON55,Oil & NGL,317.185,Million bbl/yr,126.48636722031355
2021,Occidental Petroleum,Investor-owned Company,IM7X0T3ECJW4C1T7ON55,Natural Gas,649.335,Bcf/yr,47.330281625607824
2022,Occidental Petroleum,Investor-owned Company,IM7X0T3ECJW4C1T7ON55,Oil & NGL,321.565,Million bbl/yr,128.23301440862627
2022,Occidental Petroleum,Investor-owned Company,IM7X0T3ECJW4C1T7ON55,Natural Gas,608.09,Bcf/yr,44.323917475133584
2023,Occidental Petroleum,Investor-owned Company,IM7X0T3ECJW4C1T7ON55,Oil & NGL,336.53,Million bbl/yr,134.20072563536144
2023,Occidental Petroleum,Investor-owned Company,IM7X0T3ECJW4C1T7ON55,Natural Gas,656.27,Bcf/yr,47.8357764827672
2007,OKD,State-owned Entity,315700KQU4IWMFNLRZ91,Bituminous Coal,7.516535433,Million tonnes/yr,20.400922160872422
2007,OKD,State-owned Entity,315700KQU4IWMFNLRZ91,Metallurgical Coal,5.383464567,Million tonnes/yr,15.970677911680015
2008,OKD,State-owned Entity,315700KQU4IWMFNLRZ91,Bituminous Coal,5.3,Million tonnes/yr,14.38493683910821
2008,OKD,State-owned Entity,315700KQU4IWMFNLRZ91,Metallurgical Coal,7.4,Million tonnes/yr,21.952966361268544
2009,OKD,State-owned Entity,315700KQU4IWMFNLRZ91,Bituminous Coal,4.590551181,Million tonnes/yr,12.459394112335586
2009,OKD,State-owned Entity,315700KQU4IWMFNLRZ91,Metallurgical Coal,6.409448819,Million tonnes/yr,19.014380313213433
2010,OKD,State-owned Entity,315700KQU4IWMFNLRZ91,Bituminous Coal,4.757480315,Million tonnes/yr,12.91246298954257
2010,OKD,State-owned Entity,315700KQU4IWMFNLRZ91,Metallurgical Coal,6.642519685,Million tonnes/yr,19.705812324171504
2011,OKD,State-owned Entity,315700KQU4IWMFNLRZ91,Bituminous Coal,4.566775543,Million tonnes/yr,12.394863725365868
2011,OKD,State-owned Entity,315700KQU4IWMFNLRZ91,Metallurgical Coal,5.96658279,Million tonnes/yr,17.700566389269436
2012,OKD,State-owned Entity,315700KQU4IWMFNLRZ91,Bituminous Coal,4.376070772,Million tonnes/yr,11.877264463903304
2012,OKD,State-owned Entity,315700KQU4IWMFNLRZ91,Metallurgical Coal,5.290645895,Million tonnes/yr,15.695320454367366
2013,OKD,State-owned Entity,315700KQU4IWMFNLRZ91,Bituminous Coal,4.185366,Million tonnes/yr,11.3596651997266
2013,OKD,State-owned Entity,315700KQU4IWMFNLRZ91,Metallurgical Coal,4.614709,Million tonnes/yr,13.690074519465297
2014,OKD,State-owned Entity,315700KQU4IWMFNLRZ91,Bituminous Coal,3.834365,Million tonnes/yr,10.406999687374936
2014,OKD,State-owned Entity,315700KQU4IWMFNLRZ91,Metallurgical Coal,4.766667,Million tonnes/yr,14.14087571707687
2015,OKD,State-owned Entity,315700KQU4IWMFNLRZ91,Bituminous Coal,3.674358,Million tonnes/yr,9.972718444202256
2015,OKD,State-owned Entity,315700KQU4IWMFNLRZ91,Metallurgical Coal,4.346642,Million tonnes/yr,12.894822379794194
2016,OKD,State-owned Entity,315700KQU4IWMFNLRZ91,Bituminous Coal,3.114188667,Million tonnes/yr,8.452340996200299
2016,OKD,State-owned Entity,315700KQU4IWMFNLRZ91,Metallurgical Coal,3.773215,Million tonnes/yr,11.193684049842416
2017,OKD,State-owned Entity,315700KQU4IWMFNLRZ91,Bituminous Coal,2.554019333,Million tonnes/yr,6.931963545484203
2017,OKD,State-owned Entity,315700KQU4IWMFNLRZ91,Metallurgical Coal,3.199788,Million tonnes/yr,9.49254571989064
2018,OKD,State-owned Entity,315700KQU4IWMFNLRZ91,Bituminous Coal,1.99385,Million tonnes/yr,5.411586097482245
2018,OKD,State-owned Entity,315700KQU4IWMFNLRZ91,Metallurgical Coal,2.626361,Million tonnes/yr,7.791407389938866
2019,OKD,State-owned Entity,315700KQU4IWMFNLRZ91,Bituminous Coal,1.335497,Million tonnes/yr,3.6247245271355646
2019,OKD,State-owned Entity,315700KQU4IWMFNLRZ91,Metallurgical Coal,2.309833,Million tonnes/yr,6.852390020155135
2020,OKD,State-owned Entity,315700KQU4IWMFNLRZ91,Bituminous Coal,0.8411879999999999,Million tonnes/yr,2.28310117921052
2020,OKD,State-owned Entity,315700KQU4IWMFNLRZ91,Metallurgical Coal,1.296137,Million tonnes/yr,3.8451421568372326
2021,OKD,State-owned Entity,315700KQU4IWMFNLRZ91,Bituminous Coal,0.73946,Million tonnes/yr,2.0069972443484825
2021,OKD,State-owned Entity,315700KQU4IWMFNLRZ91,Metallurgical Coal,1.734896,Million tonnes/yr,5.146772098418832
2022,OKD,State-owned Entity,315700KQU4IWMFNLRZ91,Bituminous Coal,1.293831,Million tonnes/yr,3.5116372104679647
2022,OKD,State-owned Entity,315700KQU4IWMFNLRZ91,Metallurgical Coal,0.8162539999999999,Million tonnes/yr,2.421513054628499
2023,OKD,State-owned Entity,315700KQU4IWMFNLRZ91,Bituminous Coal,1.375256,Million tonnes/yr,3.732635980680113
2023,OKD,State-owned Entity,315700KQU4IWMFNLRZ91,Metallurgical Coal,0.637091,Million tonnes/yr,1.8900050394685048
1997,OMV,Investor-owned Company,549300V62YJ9HTLRI486,Oil & NGL,15.1,Million bbl/yr,6.021546242813295
1997,OMV,Investor-owned Company,549300V62YJ9HTLRI486,Natural Gas,40.0,Bcf/yr,2.91561561447375
1998,OMV,Investor-owned Company,549300V62YJ9HTLRI486,Oil & NGL,15.8,Million bbl/yr,6.300690770625831
1998,OMV,Investor-owned Company,549300V62YJ9HTLRI486,Natural Gas,43.7,Bcf/yr,3.185310058812573
1999,OMV,Investor-owned Company,549300V62YJ9HTLRI486,Oil & NGL,19.2,Million bbl/yr,7.6565356200010095
1999,OMV,Investor-owned Company,549300V62YJ9HTLRI486,Natural Gas,47.9,Bcf/yr,3.4914496983323158
2000,OMV,Investor-owned Company,549300V62YJ9HTLRI486,Oil & NGL,20.0,Million bbl/yr,7.975557937501053
2000,OMV,Investor-owned Company,549300V62YJ9HTLRI486,Natural Gas,51.5,Bcf/yr,3.753855103634953
2001,OMV,Investor-owned Company,549300V62YJ9HTLRI486,Oil & NGL,19.8,Million bbl/yr,7.8958023581260415
2001,OMV,Investor-owned Company,549300V62YJ9HTLRI486,Natural Gas,52.3,Bcf/yr,3.812167415924428
2002,OMV,Investor-owned Company,549300V62YJ9HTLRI486,Oil & NGL,19.5,Million bbl/yr,7.776168989063526
2002,OMV,Investor-owned Company,549300V62YJ9HTLRI486,Natural Gas,65.6,Bcf/yr,4.78160960773695
2003,OMV,Investor-owned Company,549300V62YJ9HTLRI486,Oil & NGL,28.5,Million bbl/yr,11.365170060939
2003,OMV,Investor-owned Company,549300V62YJ9HTLRI486,Natural Gas,91.2,Bcf/yr,6.6476036010001485
2004,OMV,Investor-owned Company,549300V62YJ9HTLRI486,Oil & NGL,27.7,Million bbl/yr,11.046147743438956
2004,OMV,Investor-owned Company,549300V62YJ9HTLRI486,Natural Gas,109.3,Bcf/yr,7.96691966654952
2005,OMV,Investor-owned Company,549300V62YJ9HTLRI486,Oil & NGL,26.9,Million bbl/yr,10.727125425938915
2005,OMV,Investor-owned Company,549300V62YJ9HTLRI486,Natural Gas,104.0,Bcf/yr,7.580600597631749
2006,OMV,Investor-owned Company,549300V62YJ9HTLRI486,Oil & NGL,61.6,Million bbl/yr,24.56471844750324
2006,OMV,Investor-owned Company,549300V62YJ9HTLRI486,Natural Gas,317.6,Bcf/yr,23.149987978921576
2007,OMV,Investor-owned Company,549300V62YJ9HTLRI486,Oil & NGL,59.8,Million bbl/yr,23.846918233128143
2007,OMV,Investor-owned Company,549300V62YJ9HTLRI486,Natural Gas,321.6,Bcf/yr,23.441549540368953
2008,OMV,Investor-owned Company,549300V62YJ9HTLRI486,Oil & NGL,60.9,Million bbl/yr,24.285573919690705
2008,OMV,Investor-owned Company,549300V62YJ9HTLRI486,Natural Gas,308.0,Bcf/yr,22.45024023144788
2009,OMV,Investor-owned Company,549300V62YJ9HTLRI486,Oil & NGL,62.6,Million bbl/yr,24.96349634437829
2009,OMV,Investor-owned Company,549300V62YJ9HTLRI486,Natural Gas,297.2,Bcf/yr,21.66302401553996
2010,OMV,Investor-owned Company,549300V62YJ9HTLRI486,Oil & NGL,63.4,Million bbl/yr,25.282518661878328
2010,OMV,Investor-owned Company,549300V62YJ9HTLRI486,Natural Gas,295.1,Bcf/yr,21.50995419578009
2011,OMV,Investor-owned Company,549300V62YJ9HTLRI486,Oil & NGL,52.2,Million bbl/yr,20.816206216877745
2011,OMV,Investor-owned Company,549300V62YJ9HTLRI486,Natural Gas,295.4,Bcf/yr,21.53182131288864
2012,OMV,Investor-owned Company,549300V62YJ9HTLRI486,Oil & NGL,59.2,Million bbl/yr,23.60765149500312
2012,OMV,Investor-owned Company,549300V62YJ9HTLRI486,Natural Gas,290.6,Bcf/yr,21.181947439151795
2013,OMV,Investor-owned Company,549300V62YJ9HTLRI486,Oil & NGL,54.9,Million bbl/yr,21.892906538440386
2013,OMV,Investor-owned Company,549300V62YJ9HTLRI486,Natural Gas,279.9,Bcf/yr,20.402020262280065
2014,OMV,Investor-owned Company,549300V62YJ9HTLRI486,Oil & NGL,57.8,Million bbl/yr,23.04936243937804
2014,OMV,Investor-owned Company,549300V62YJ9HTLRI486,Natural Gas,309.7,Bcf/yr,22.57415389506301
2015,OMV,Investor-owned Company,549300V62YJ9HTLRI486,Oil & NGL,55.4,Million bbl/yr,22.092295486877912
2015,OMV,Investor-owned Company,549300V62YJ9HTLRI486,Natural Gas,309.5,Bcf/yr,22.55957581699064
2016,OMV,Investor-owned Company,549300V62YJ9HTLRI486,Oil & NGL,57.9,Million bbl/yr,23.089240229065545
2016,OMV,Investor-owned Company,549300V62YJ9HTLRI486,Natural Gas,314.9,Bcf/yr,22.9531839249446
2017,OMV,Investor-owned Company,549300V62YJ9HTLRI486,Oil & NGL,65.6,Million bbl/yr,26.15983003500345
2017,OMV,Investor-owned Company,549300V62YJ9HTLRI486,Natural Gas,347.9,Bcf/yr,25.35856680688544
2018,OMV,Investor-owned Company,549300V62YJ9HTLRI486,Oil & NGL,66.5,Million bbl/yr,26.518730142190996
2018,OMV,Investor-owned Company,549300V62YJ9HTLRI486,Natural Gas,518.2,Bcf/yr,37.77180028550743
2019,OMV,Investor-owned Company,549300V62YJ9HTLRI486,Oil & NGL,76.1,Million bbl/yr,30.3469979521915
2019,OMV,Investor-owned Company,549300V62YJ9HTLRI486,Natural Gas,593.1,Bcf/yr,43.23129052360954
2020,OMV,Investor-owned Company,549300V62YJ9HTLRI486,Oil & NGL,64.7,Million bbl/yr,25.8009299278159
2020,OMV,Investor-owned Company,549300V62YJ9HTLRI486,Natural Gas,612.0,Bcf/yr,44.608918901448384
2021,OMV,Investor-owned Company,549300V62YJ9HTLRI486,Oil & NGL,72.9,Million bbl/yr,29.070908682191337
